t,cmdty,market_name,district_name,variety,p_min,p_max,p_modal,date,price_info
2025-09-13,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-13,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-13,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-13,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-13,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-13,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-14,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-14,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-14,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-14,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-14,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-14,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-14,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,15000,15000,15000,2025-09-14,"Minimum Price: ₹15000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-14,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-14,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-15,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-15,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-15,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-15,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-15,Chili Red,Mohanur(Uzhavar Sandhai ),Namakkal,Bold,10000,11000,11000,2025-09-15,"Minimum Price: ₹10000, Maximum Price: ₹11000, Modal Price: ₹11000"
2025-09-15,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-15,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-15,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-15,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-16,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-16,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-16,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-16,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-16,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-16,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-16,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-16,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-17,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-17,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-17,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-09-17,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-17,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-17,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-17,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-17,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-18,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-18,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-18,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-09-18,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-18,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-18,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-18,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-18,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-19,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-19,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-19,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-19,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-19,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-09-19,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-19,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-19,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-20,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-20,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-20,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-20,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-20,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-20,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-20,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-20,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-21,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-21,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-21,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-21,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-21,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-21,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-21,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-21,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-21,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,18000,18000,18000,2025-09-21,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-09-22,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,22000,22000,22000,2025-09-22,"Minimum Price: ₹22000, Maximum Price: ₹22000, Modal Price: ₹22000"
2025-09-22,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-22,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-22,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-22,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-22,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-22,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-23,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,22000,22000,22000,2025-09-23,"Minimum Price: ₹22000, Maximum Price: ₹22000, Modal Price: ₹22000"
2025-09-23,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,12000,15000,15000,2025-09-23,"Minimum Price: ₹12000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-23,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-23,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-23,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-23,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-25,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-25,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-25,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-25,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-25,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-25,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-25,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-25,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-26,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-09-26,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-26,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-26,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-26,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-26,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-26,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-26,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-27,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-27,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-27,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-27,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-27,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-27,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-27,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-27,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-28,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-28,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-28,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-09-28,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-28,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-28,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-28,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-28,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-29,Chili Red,Thalavaipuram(Uzhavar Sandhai ),Virudhunagar,Bold,7000,8000,8000,2025-09-29,"Minimum Price: ₹7000, Maximum Price: ₹8000, Modal Price: ₹8000"
2025-09-29,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-29,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-29,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-29,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-29,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-29,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-30,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-30,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-30,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-30,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-30,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-30,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-30,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-30,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-10-02,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-02,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-02,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-02,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-02,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-02,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-03,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-03,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-03,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-03,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-03,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-03,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-03,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-10-03,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-10-05,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-10-05,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-10-05,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,16000,17000,17000,2025-10-05,"Minimum Price: ₹16000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-10-05,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-05,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-05,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,22000,22000,22000,2025-10-05,"Minimum Price: ₹22000, Maximum Price: ₹22000, Modal Price: ₹22000"
2025-10-05,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-05,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-06,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,22000,22000,22000,2025-10-06,"Minimum Price: ₹22000, Maximum Price: ₹22000, Modal Price: ₹22000"
2025-10-06,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,12000,15000,15000,2025-10-06,"Minimum Price: ₹12000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-06,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-06,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-06,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-10-06,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-10-07,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,12000,15000,15000,2025-10-07,"Minimum Price: ₹12000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-07,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-07,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-07,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-07,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-08,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-08,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-08,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-08,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-08,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-08,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-09,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-09,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-09,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-09,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-09,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-09,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-10,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-10,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-10,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-10,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-10,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-10,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-12,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-12,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-12,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-12,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-12,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-12,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-13,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-13,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-13,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-13,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-13,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-13,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-14,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-14,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-14,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-14,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-14,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-14,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-15,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-10-15,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-10-15,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-15,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-15,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-15,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-15,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-15,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-16,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-16,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-16,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-16,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-16,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-16,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-17,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-17,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-17,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-17,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-17,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-17,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-17,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-10-17,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-10-18,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-18,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-18,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-18,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-18,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-18,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-19,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,22000,22000,22000,2025-10-19,"Minimum Price: ₹22000, Maximum Price: ₹22000, Modal Price: ₹22000"
2025-10-19,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-19,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-19,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-19,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-20,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-20,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-20,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-20,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-21,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-10-21,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-21,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-21,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-22,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-22,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-22,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-10-22,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-22,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-22,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-23,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-23,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-23,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-23,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-23,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-23,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-23,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,15000,15000,2025-10-23,"Minimum Price: ₹15000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-24,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-24,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-10-24,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,18000,18000,18000,2025-10-24,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-10-24,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-24,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-26,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-10-26,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-10-26,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,15000,17000,17000,2025-10-26,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-10-26,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-10-26,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
